Series Name,Series Code,Country Name,countrycode,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Patent applications, residents",IP.PAT.RESD,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,41,39,16,24,16,11,10,10,13,15,63,18,27,32,25,23,25,22,31,28,21,23,33,26,17,22,20,24,16,8,13,9,18,15,17,9,19,8,16,12,15,..,..
"Patent applications, residents",IP.PAT.RESD,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,479,503,277,265,259,273,267,246,337,362,328,387,385,363,317,344,330,250,257,230,217,230,170,169,175,148,121,195,117,77,..,..
"Patent applications, residents",IP.PAT.RESD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,129,122,183,166,214,..,..,..,..,..,..,..,1,1,121,104,83,109,..,110,..,..,..,..,..,105,94,74,69,59,..,62,38,27,24,..,32,29,29,27,33,21,..,..
"Patent applications, residents",IP.PAT.RESD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,2,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,9,20,..,3,11,6,4,..,4,2,4,6,3,8,4,4,2,1,..,..
"Patent applications, residents",IP.PAT.RESD,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,893,756,626,614,579,624,596,555,568,526,625,623,586,641,716,712,789,868,783,867,984,910,880,792,794,678,765,673,541,..,..
"Patent applications, residents",IP.PAT.RESD,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,964,1085,1095,1167,966,856,958,1007,1197,1120,1218,1061,1204,1159,1274,1234,1309,1319,1543,1656,1730,1757,1815,1772,1877,1658,1503,1660,1634,1518,1626,1574,1406,1341,1377,1462,1552,1490,1262,1351,1261,1090,..,..
"Patent applications, residents",IP.PAT.RESD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,3,..,..
"Patent applications, residents",IP.PAT.RESD,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,..,..,14,..,..,..,..,..,..,..,..,..,..,..,..,..,5,11,11,18,24,8,15,34,8,17,15,15,19,12,16,25,28,20,17,23,10,7,..,..
"Patent applications, residents",IP.PAT.RESD,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35,14,22,24,24,..,27,21,24,26,..,13,23,21,4,8,7,8,..,15,10,7,13,7,14,11,8,4,2,6,4,..,..,7,24,20,45,16,34,29,33,35,..,..
"Patent applications, residents",IP.PAT.RESD,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76,59,53,88,128,168,142,170,190,186,278,308,301,328,308,408,504,..,494,536,534,464,627,493,382,428,..,516,481,490,605,618,683,641,752,718,920,1025,997,1027,978,881,..,..
"Patent applications, residents",IP.PAT.RESD,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,..,22,39,31,16,..,..,..,19,10,10,11,10,10,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,4,4,3,1,4,2,..,..
"Patent applications, residents",IP.PAT.RESD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,16,12,15,20,13,13,18,19,18,27,23,36,44,62,76,84,62,20,25,44,30,29,37,24,31,21,25,..,..
"Patent applications, residents",IP.PAT.RESD,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,3,..,1,3,1,1,5,12,..,..,..,4,..,1,2,18,10,14,13,..,6,..,..,..
"Patent applications, residents",IP.PAT.RESD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1356,1423,1638,1719,1775,1727,1754,1859,1981,1948,2059,2123,2052,2166,2306,2058,2179,2355,2471,2511,2579,2390,2162,1972,2011,1830,1816,1804,1799,1806,1731,1650,1698,1596,1419,1289,1260,1390,1387,1321,1588,1557,..,..
"Patent applications, residents",IP.PAT.RESD,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11000,10945,10681,11147,11333,12050,12155,12695,12437,12592,12378,12597,12539,12638,12519,12419,12916,13252,13251,13592,13870,13499,13519,13511,14230,14327,14529,14722,14658,14100,14748,14655,14540,14690,14500,14306,14206,14415,14303,14103,12771,13386,..,..
"Patent applications, residents",IP.PAT.RESD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,365,502,386,287,288,263,277,265,232,254,194,195,249,225,236,248,222,256,183,138,139,114,110,99,96,75,103,85,81,90,..,..
"Patent applications, residents",IP.PAT.RESD,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28683,29841,30668,31658,31984,32202,32169,31597,31912,31171,30724,32256,33919,34752,36715,38103,42322,44438,46523,50029,51736,49989,47598,47818,48448,48367,48012,47853,49240,47859,47047,46986,46620,47353,48154,47384,48480,47785,46617,46632,42260,39822,..,..
"Patent applications, residents",IP.PAT.RESD,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,15,13,..,12,..,..,..
"Patent applications, residents",IP.PAT.RESD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1265,1221,1264,1191,1277,1121,1249,1539,205,216,241,188,222,221,267,266,267,293,276,290,306,385,376,393,379,462,532,575,628,698,728,722,628,698,651,550,606,498,430,356,400,394,..,..
"Patent applications, residents",IP.PAT.RESD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,..,..,72,25,8,16,5,27,31,27,40,21,32,22,36,26,28,54,30,8,6,9,17,28,9,5,7,7,4,7,4,10,7,3,3,6,7,7,9,..,..
"Patent applications, residents",IP.PAT.RESD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,1,..,2,..,..,40,..,..
"Patent applications, residents",IP.PAT.RESD,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,2,1,2,6,4,9,1,..,..,3,..,..,..,..,3,..,..,1,..,..,..,..,..,..,..,..,..,..,..,1,2,..,2,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,63,16,4,12,..,12,..,..,6,..,..,..,..,7,10,..,11,8,4,7,7,..,..,..,..,..,..,..,..,2,8,6,..,4,10,4,8,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,20,16,10,13,12,15,21,16,11,9,21,23,41,26,128,42,51,74,112,107,127,156,172,160,173,149,133,181,171,226,192,239,233,324,314,346,423,401,..,..
"Patent applications, residents",IP.PAT.RESD,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1601,2124,2344,2760,2869,2904,2847,3229,3262,2657,2477,2210,1497,1139,1162,1096,803,737,690,729,810,919,842,756,748,705,718,689,683,757,649,662,692,642,546,569,616,496,407,427,428,433,..,..
"Patent applications, residents",IP.PAT.RESD,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19,14,18,32,28,21,29,28,16,18,17,34,28,34,22,19,16,22,41,35,51,49,71,57,66,47,45,61,50,64,57,50,37,33,51,40,35,36,56,47,44,34,..,..
"Patent applications, residents",IP.PAT.RESD,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1207,1067,1128,..,1003,982,999,988,1033,1048,1147,1267,1248,1209,1588,1545,1661,1926,2247,2206,2206,2379,2693,3425,4014,4721,5686,6296,6425,7262,8853,8841,9553,10669,12040,12579,13199,14961,16289,19454,23141,26267,..,..
"Patent applications, residents",IP.PAT.RESD,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,16,40,26,49,32,62,..,113,..,34,67,38,29,61,40,79,93,152,157,212,234,201,227,235,288,284,386,415,508,533,..,663,702,1058,1101,2271,1407,3093,1309,1397,..,..
"Patent applications, residents",IP.PAT.RESD,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,169,286,202,213,162,183,..,207,167,141,182,262,225,278,266,278,288,284,337,366,410,691,910,1287,2426,4051,5970,10648,15403,12184,11108,11529,10622,11305,13683,..,14930,15264,11908,11569,11396,10210,..,..
"Patent applications, residents",IP.PAT.RESD,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19,26,47,33,124,296,199,272,272,247,..,..,149,164,112,76,68,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,335,..,613,653,737,635,..,..,..
"Patent applications, residents",IP.PAT.RESD,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,394,461,434,567,651,726,743,719,727,736,734,786,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79,62,76,58,75,75,..,..
"Patent applications, residents",IP.PAT.RESD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,669,727,707,687,696,790,819,823,995,1042,1052,1087,1400,1318,1261,1266,1218,1441,1950,2053,1599,1248,1213,1329,1544,1669,1342,1615,1528,1387,1450,1360,1319,1201,1125,1285,1300,1436,1506,1368,1642,1592,..,..
"Patent applications, residents",IP.PAT.RESD,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6369,..,..,..,..,2000,..,..,2289,..,..,..,7568,7493,7872,..,6997,..,..,6281,7877,..,..,..,..,..,..,9255,8588,8814,8877,8794,8439,8307,8601,..,8848,8643,8921,9229,10061,10281,..,..
"Patent applications, residents",IP.PAT.RESD,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,10,..,..,3,..,..,4,4,6,9,6,7,2,9,..,..,11,4,15,9,11,10,21,6,15,17,14,20,25,22,33,7,19,11,26,14,10,16,..,..
"Patent applications, residents",IP.PAT.RESD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,165730,..,..,227708,256205,274373,290202,311006,308908,317566,333230,335933,338019,332345,319938,334612,340101,350807,359381,360180,387364,386767,369458,358184,368416,367960,347060,333498,330110,295315,290081,287580,287013,271731,265959,258839,260244,260292,253630,245372,227348,222452,..,..
"Patent applications, residents",IP.PAT.RESD,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,..,..,71,52,21,25,42,49,75,59,50,60,45,40,48,35,40,41,22,26,24,21,36,25,..,..
"Patent applications, residents",IP.PAT.RESD,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,433,3223,1393,1031,1022,1171,1244,1352,1399,1607,1594,1696,1756,1523,1433,1633,1483,1513,1691,1415,..,1824,1742,1271,993,1055,789,..,803,..,..,..
"Patent applications, residents",IP.PAT.RESD,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,8,..,14,..,..,15,22,27,25,..,..,23,22,31,34,41,41,63,48,77,135,123,127,132,137,144,135,244,294,341,160,..,..
"Patent applications, residents",IP.PAT.RESD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5861,6350,6846,..,7956,8018,7956,8354,..,..,..,..,8095,7846,7377,6937,..,..,..
"Patent applications, residents",IP.PAT.RESD,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1241,1319,1556,1599,1997,2702,3640,4871,5696,7020,9082,13253,15951,21449,28554,59228,68405,67359,50596,55970,72831,73714,76570,90313,105250,122188,125476,128701,127114,127316,131805,138034,148136,159978,164073,167275,163424,159084,162561,171603,180477,186245,..,..
"Patent applications, residents",IP.PAT.RESD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,..,1,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,132,119,126,152,111,60,80,84,123,179,..,..,..,155,135,146,134,124,110,111,132,122,84,137,..,92,63,83,..,..
"Patent applications, residents",IP.PAT.RESD,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,5,2,1,..,..,..,..,1,1,1,..,3,1,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73,155,179,210,196,162,195,91,98,117,150,91,108,112,114,139,206,240,178,173,193,225,103,136,95,90,86,82,93,104,..,..
"Patent applications, residents",IP.PAT.RESD,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,80,110,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,1,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,10,25,..,15,10,6,12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,134,413,112,106,100,125,134,86,66,68,85,64,70,68,65,62,87,91,108,93,109,117,123,101,95,81,81,90,95,81,..,..
"Patent applications, residents",IP.PAT.RESD,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,109,94,..,58,81,80,69,68,58,41,52,..,73,50,35,52,48,44,24,85,51,41,16,23,24,26,15,48,60,79,85,109,113,128,128,143,156,152,117,129,112,..,..
"Patent applications, residents",IP.PAT.RESD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,1,3,1,4,4,5,6,2,3,..,1,1,..,3,2,..,..
"Patent applications, residents",IP.PAT.RESD,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,22,7,9,14,10,7,..,4,3,16,7,4,9,14,1,9,3,4,4,5,3,6,9,9,..,6,6,..,..
"Patent applications, residents",IP.PAT.RESD,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,7,3,1,..,..,..,..,1,1,..,1,2,3,1,1,2,2,2,1,3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,3,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,29,71,73,84,92,106,151,198,223,141,221,179,193,218,206,271,322,376,522,522,531,670,818,1234,1231,1076,1114,1199,1353,1272,1109,1166,1116,1071,989,883,..,..
"Patent applications, residents",IP.PAT.RESD,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,6,3,4,..,..,5,5,3,2,2,6,3,8,21,11,6,22,8,11,23,26,22,..,..,..,..,10,14,8,12,9,11,13,5,9,3,5,2,5,6,5,..,..
"Patent applications, residents",IP.PAT.RESD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Patent applications, residents",IP.PAT.RESD,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,4,..,..,3,..,1,2,..,2,5,3,3,3,3,..,..,..,..,..,..,..,..,..,2,..,..,1,4,2,3,1,2,1,16,4,6,6,..,..
