Series Name,Series Code,Country Name,countrycode,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Labor force, total",SL.TLF.TOTL.IN,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167235,173591,180125,186876,193999,201587,209630,218174,227220,236770,249893,266662,284107,302232,321068,338510,354826,372458,391518,412118,434210,456452,478485,501058,523848,546508,568815,590654,612000,632837,615098,637834,682922,699034
"Labor force, total",SL.TLF.TOTL.IN,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,911038,859148,803271,829829,855186,917213,970756,969915,972893,979669,990129,1021603,1065022,1122394,1180346,1209721,1225932,1240437,1279777,1316115,1344056,1370456,1390071,1411308,1413680,1419966,1426498,1441854,1464433,1493025,1511734,1565482,1619790,1663860
"Labor force, total",SL.TLF.TOTL.IN,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,830226,812895,775343,741357,727896,704562,690966,690530,674522,669211,677821,666902,654871,675532,677586,673275,692908,690796,695990,688923,682900,687635,683905,680463,675373,682925,691079,697564,702066,700344,700345,703200,735699,755414
"Labor force, total",SL.TLF.TOTL.IN,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,252453,264490,276430,285497,283222,281503,289110,296538,303435,309888,315941,321310,325925,329837,333216,336193,338855,342079,346155,350222,353955,357397,360565,363687,367011,370509,373981,374367,375418,376496,375658,383436,384140,386858
"Labor force, total",SL.TLF.TOTL.IN,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20934519,21871922,22808253,23562504,24332008,25105313,25866102,26607480,27344146,28111166,28913873,29769943,30700039,31685640,32715304,33787143,34890453,36075624,37333059,38658811,40076847,41586440,43162700,44769587,45532780,46274460,47001274,47710459,48357909,48951364,49112032,49963936,51453741,52886553
"Labor force, total",SL.TLF.TOTL.IN,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,283859,287365,289947,293085,295976,299272,302916,307837,313729,319513,324912,329834,334431,338779,342970,339184,350528,361730,372107,381668,391050,400338,393952,386863,379358,376446,373395,373595,373819,374646,372158,375714,381496,384983
"Labor force, total",SL.TLF.TOTL.IN,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2604906,2567500,2529683,2510659,2491361,2469776,2460830,2509396,2525317,2576050,2601528,2634055,2654217,2665287,2665989,2697022,2716612,2683761,2715342,2686596,2672403,2691855,2695628,2687096,2681812,2693206,2693204,2708034,2745547,2749091,2744481,2799945,2846126,2863035
"Labor force, total",SL.TLF.TOTL.IN,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25871210,25748991,25968918,26135835,26228093,26380077,26684433,26651660,26832480,27142160,27313657,27441602,27809449,28346820,28513168,28829106,29008602,29271805,29464970,29692721,29781056,29816377,30074280,30287405,30194204,30261476,30280138,30347085,30534890,30500444,30289755,31181921,31537676,31618891
"Labor force, total",SL.TLF.TOTL.IN,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75439,77312,79390,81484,83609,85679,87791,89664,91616,93584,95603,97633,99618,101540,103335,105133,106958,108503,110126,111386,112569,113689,114831,115835,116888,117862,118746,119395,119689,119783,118613,119090,119243,119115
"Labor force, total",SL.TLF.TOTL.IN,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,274176,280992,289277,296873,304752,312771,321344,330001,339409,351376,362759,374186,386800,399853,414228,429446,447244,464689,485599,507271,528908,552045,576878,602299,627717,651863,674759,696522,717114,735998,703587,729713,789366,807318
"Labor force, total",SL.TLF.TOTL.IN,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,273563,285061,296500,306901,316408,324983,333472,341716,350917,359841,369516,379557,393184,404016,415486,431232,447319,462839,477719,492937,508795,531524,548245,566285,586725,604494,623528,641286,657966,675583,697573,718397,739632,760304
"Labor force, total",SL.TLF.TOTL.IN,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2352100,2384935,2424014,2468651,2462371,2364663,2257900,2170508,2119815,2111323,2027990,2081145,2040910,2075003,2036816,2016542,1959933,1992462,1995224,2009937,2019947,2023622,2047817,2028158,2039447,2064634,2044462,1969254,1893021,1854016,1864522,1774721,1843861,1850617
"Labor force, total",SL.TLF.TOTL.IN,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38774430,39933754,39856048,39750111,39987604,39847771,39843177,40090327,40124281,40339143,40210993,40298909,40394421,40574932,40416992,41133962,41693194,41795078,41800249,41823603,41860532,41522681,41764438,42179707,42451594,42693402,43118037,43391708,43612526,43981829,43372704,43283278,43953915,43815458
"Labor force, total",SL.TLF.TOTL.IN,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6535326,6710317,6868646,7043072,7227257,7409592,7588550,7787446,8007913,8231468,8459005,8707139,8971997,9234662,9495292,9754739,10013537,10275619,10536687,10791084,11030732,11259321,11488563,11721291,11957983,12200598,12373780,12546445,12708213,12862066,12912046,13153762,13346759,13674692
"Labor force, total",SL.TLF.TOTL.IN,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4136433,4080843,4229204,4259293,4350080,4416028,4513321,4531066,4657316,4664083,4679182,4642262,4692781,4751371,4833969,4871505,4920904,4926848,4948462,5000038,5021719,4943412,4890730,4825291,4766187,4737907,4715851,4695990,4668888,4672995,4596339,4573547,4659964,4660090
"Labor force, total",SL.TLF.TOTL.IN,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70352,70979,71553,72113,72681,73253,73792,74317,74837,75341,75675,73861,70802,70941,71093,70966,73393,68168,70982,73751,73843,75707,75987,76166,76222,76181,76041,75774,75463,74967,73195,74285,76482,77079
"Labor force, total",SL.TLF.TOTL.IN,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3068846,3161380,3258856,3358952,3460481,3565594,3669416,3781378,3901813,4022629,4138380,4251037,4376265,4505895,4644836,4752203,4861711,4974966,5089817,5205293,5323128,5569717,6083825,5790992,6005384,6154180,6330012,6525645,6638657,6643821,6537776,6800730,7234412,7406030
"Labor force, total",SL.TLF.TOTL.IN,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2319276,2411723,2486845,2560543,2634860,2706327,2781257,2828305,2870782,2930880,2981628,3006910,3046057,3089081,3127528,3158236,3194025,3243009,3298093,3354436,3411704,3471253,3531500,3590645,3651040,3714419,3778710,3841450,3904140,3969628,4051852,4193239,4309075,4426538
"Labor force, total",SL.TLF.TOTL.IN,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340678,348572,359349,371564,383322,393437,402296,410793,419286,428091,437685,448070,458986,470392,482310,494619,507401,520952,535151,549987,565545,581764,598640,616107,634008,652318,671006,690079,709612,729600,744255,770719,796417,821427
"Labor force, total",SL.TLF.TOTL.IN,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,278948,280589,283861,287405,286813,285887,284621,283069,281313,279425,277438,275343,273295,274582,276047,277504,279065,280661,282105,283394,284475,285259,286398,288071,289729,291360,292950,294471,306347,293082,288627,292395,291267,291050
"Labor force, total",SL.TLF.TOTL.IN,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2660277,2700760,2742384,2785468,2829754,2875635,2918130,2962274,3007854,3054962,3103912,3189161,3277860,3370045,3464730,3562527,3671852,3782583,3894117,4006423,4101260,4183503,4271464,4369663,4464221,4555150,4646330,4737633,4826045,4904263,4942605,5048599,5122685,5199900
"Labor force, total",SL.TLF.TOTL.IN,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1768543,1819071,1883866,1952205,2015435,2089282,2160060,2237071,2313453,2385258,2409908,2470594,2532641,2595544,2658765,2722594,2729848,2777245,2897946,3053320,3207856,3191213,3216011,3554537,3747097,3853452,3916828,4091954,4357768,4326439,4137487,4395792,4588868,4213517
"Labor force, total",SL.TLF.TOTL.IN,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2841258,2890794,2881959,2927654,3002840,3075031,3217627,3245999,3285298,3322073,3358981,3416906,3464010,3447305,3493354,3528607,3575148,3626034,3633423,3651728,3626540,3698563,3773047,3837047,3854786,3899877,3921737,3953897,3996403,3987130,3914381,3872131,3786090,3862575
"Labor force, total",SL.TLF.TOTL.IN,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4272444,4272133,4282504,4293531,4302867,4308213,4311472,4315096,4317826,4326688,4351495,4385520,4410687,4425344,4444289,4457206,4467137,4461875,4450530,4402144,4435814,4450839,4486299,4530718,4642454,4730415,4805711,4836273,4873299,4884862,4873326,4912251,4938210,4967071
"Labor force, total",SL.TLF.TOTL.IN,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,139021,140802,143618,144343,146399,152787,151566,151596,156870,161850,167756,170041,169557,172410,172545,174910,183035,189447,191636,188209,187493,187061,188594,192259,197546,202119,207734,212098,216266,221074,218943,222546,232189,240931
"Labor force, total",SL.TLF.TOTL.IN,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,307787048,315788431,323960205,332310093,340802039,351330547,362330724,373667535,385347723,397354085,409617771,418764922,427829074,436753652,445825854,454832471,457611460,460225575,462536166,464961693,467561989,471891929,476101422,484539458,492791763,500763345,508796784,516812065,524342818,531383542,532528354,550352877,568900960,588969543
"Labor force, total",SL.TLF.TOTL.IN,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78081179,79624184,82135691,83361608,87006941,89218352,91432137,92859996,95861387,98430560,101308307,102354432,102498864,103909546,105759801,105482562,106957017,112145843,114200383,115441860,118205102,120648289,123448397,124097473,125645513,127301276,128501300,130940742,134532894,137425585,137375390,135672770,139637843,141349381
"Labor force, total",SL.TLF.TOTL.IN,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15381385,15745963,15968046,15864775,15813180,16072242,16376911,17026577,17783993,18602325,19476868,20409991,21179010,22044846,23217005,24431517,24828699,25004182,24252328,25116620,25068937,24409383,25434392,25379809,25523109,26476760,27579337,28624101,29067669,29161250,27655908,27754866,27993264,28345550
"Labor force, total",SL.TLF.TOTL.IN,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4129531,4181208,4296038,4516860,4746781,4913690,5082009,5236951,5410748,5596021,5790991,5984596,6189221,6393346,6595764,6816308,6891044,6861334,7012236,7285510,7529671,7794521,8145115,8762436,9317273,9638775,9946993,9932205,10197561,10439724,10284906,10581037,11326035,11685283
"Labor force, total",SL.TLF.TOTL.IN,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1542718,1583702,1587332,1622931,1657325,1692510,1753188,1769376,1824784,1866317,1917587,1959687,1999622,2032436,2076106,2169097,2248639,2335586,2354998,2303368,2252588,2230616,2224068,2246922,2257992,2285573,2329108,2353301,2398569,2447061,2433372,2568091,2684840,2799495
"Labor force, total",SL.TLF.TOTL.IN,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1884128,2023552,2123687,2240717,2338311,2426622,2473555,2528233,2570580,2660046,2766361,2838920,2865370,2935135,3012760,3089642,3167871,3253643,3313588,3394757,3473539,3521435,3709778,3768300,3869705,3941723,4024474,4094423,4172972,4229687,4204894,4275735,4467037,4586645
"Labor force, total",SL.TLF.TOTL.IN,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23724831,24065506,23363975,23175920,22891358,22754181,22979056,23030615,23186365,23313903,23341777,23395795,23606737,23905206,24507321,24353109,24417825,24401083,24741976,24527414,24456403,24449629,25000519,25144499,25527522,25480478,25766618,25953152,26008541,25759941,25002925,25032297,25351560,25810867
"Labor force, total",SL.TLF.TOTL.IN,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1089166,1097915,1105739,1112355,1119074,1125977,1133199,1140810,1149014,1153549,1160690,1167448,1177364,1186996,1202433,1215552,1228493,1241668,1254816,1229928,1214581,1239415,1255850,1296517,1327826,1405947,1407658,1437450,1446091,1491227,1457816,1490454,1544729,1559061
"Labor force, total",SL.TLF.TOTL.IN,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64169210,65324548,66187368,66590365,66893534,67130016,67600272,68174788,68189075,67979227,67814564,67616593,67054919,66784334,66508242,66581356,66694003,66797225,66611354,66339021,66100429,65674339,65377600,65621150,65843453,65931158,66529155,67070828,68187091,68812048,68656452,68671337,68929060,69197135
"Labor force, total",SL.TLF.TOTL.IN,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,778375,880082,936240,1003020,1065125,1115485,1158019,1189325,1217055,1244568,1272412,1284269,1304262,1305437,1361612,1421908,1503278,1699178,1740167,1818880,1844829,1881260,1872113,1931174,2081895,2343249,2553453,2712693,2717015,2794037,2914902,2893220,2957476,3032010
"Labor force, total",SL.TLF.TOTL.IN,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8267792,8369490,8414975,8417115,8353302,8243357,8116530,7977529,7860549,7847985,7937609,8023067,8111230,8185386,8226892,8345067,8463978,8588241,8719083,8837827,8969770,9096992,9211564,9320795,9419383,9504039,9589380,9690445,9799723,9915394,9821603,10012975,10127066,10221158
"Labor force, total",SL.TLF.TOTL.IN,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8507272,8823879,9137170,9456535,9784482,10116343,10447210,10786940,11139666,11524249,11981408,12475700,12985820,13497988,14027425,14559284,15091974,15623317,16164677,16722895,17284448,17856484,18441629,19043674,19660028,20289697,20945264,20982904,20958591,20875750,21254171,22012863,22574747,23184849
"Labor force, total",SL.TLF.TOTL.IN,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12618330,12853496,13079397,13289378,13489514,13676603,13843871,14025658,14184246,14316063,14463967,14598090,14737691,14890692,15058261,15217594,15393763,15568206,15722620,15889779,16054223,16213087,16367588,16518223,16664646,16812704,16930733,17067992,17195707,17289083,17099031,17177096,17506142,17574071
"Labor force, total",SL.TLF.TOTL.IN,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18881099,19463523,19901460,20236410,20818283,21302160,21746859,22230614,21862558,22101554,22567537,22938753,23347640,23376928,23859038,23953153,24205394,24444660,24606329,24664943,24998081,25497708,25940388,26335094,27115956,27531028,27791833,28106594,28257879,28561856,28369827,28560792,29201402,29587631
"Labor force, total",SL.TLF.TOTL.IN,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,698543,560966,676856,706207,730068,753549,780283,808458,839190,872956,910204,951041,995195,1042008,1090522,1147148,1216034,1292295,1374046,1462198,1557069,1692834,1839553,1951899,2056020,2168535,2282070,2391520,2505932,2582047,2400180,2445237,2754859,2926169
"Labor force, total",SL.TLF.TOTL.IN,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1901035,1949618,2003988,2032282,2076947,2120809,2152328,2181655,2236568,2287251,2324839,2358553,2407280,2439759,2474890,2525966,2566300,2588659,2611771,2655606,2701670,2705735,2644241,2615692,2622713,2685609,2721302,2704121,2796698,2853605,2923295,2981360,3059581,3128651
"Labor force, total",SL.TLF.TOTL.IN,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1520782,1563385,1605241,1646639,1686432,1726558,1766864,1803952,1839964,1874713,1912533,1953235,1995942,2039778,2083712,2132945,2193834,2261866,2328198,2392417,2452649,2510457,2566019,2619982,2673617,2726491,2778908,2830876,2945139,3062431,3157302,3294361,3446569,3511791
"Labor force, total",SL.TLF.TOTL.IN,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1279588,1269047,1243313,1219137,1193623,1174957,1162474,1156983,1151595,1126521,1094541,1095505,1115802,1096501,1097352,1091799,1119868,1137729,1151245,1104930,1058829,1033285,1039646,1019762,1005662,1007753,1000363,995587,994948,982740,982851,950940,962817,965292
"Labor force, total",SL.TLF.TOTL.IN,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1024011,1047772,1063840,1084987,1108466,1135375,1159990,1194430,1226716,1264079,1299635,1332086,1361897,1393145,1425884,1454597,1485356,1519312,1572230,1620024,1660698,1702075,1771730,1967961,2201139,2259873,2211422,2158877,2102355,2042509,1857947,1896632,1916906,1938966
"Labor force, total",SL.TLF.TOTL.IN,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,763111,777080,791153,805142,818948,832506,845133,856297,866041,874102,876334,876220,874139,869919,862883,853090,847150,847339,848116,848288,848407,848921,850066,851501,844443,837276,830732,825264,820144,814339,819139,830525,860547,873908
"Labor force, total",SL.TLF.TOTL.IN,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,961995,845692,897219,934866,934898,945623,975217,1056156,1170395,1238372,1286512,1326083,1361884,1373074,1389202,1451618,1533268,1609431,1676138,1730691,1782162,1864222,1939186,1979794,2021195,2065828,2112365,2157786,2205834,2257426,2296176,2369852,2455972,2532446
"Labor force, total",SL.TLF.TOTL.IN,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1170931,1217857,1266686,1317536,1370063,1423472,1476936,1529737,1581448,1633541,1676674,1711064,1748740,1789810,1833786,1879707,1938312,2009566,2081954,2153547,2223229,2156220,2080669,2136192,2186977,2226960,2265619,2308991,2356411,2401884,2416283,2481745,2518776,2554932
